order_id,ordered_at,customer_id,category,pincode,order_value,order_hour,day_of_week,month,is_weekend,festival_period,phone_verified,address_quality_signal,customer_prior_orders,customer_prior_rto_rate,customer_prior_delivery_rate,customer_prior_prepaid_attempts,customer_prior_prepaid_success_rate,customer_order_value_ratio,pincode_prior_orders,pincode_prior_rto_rate,split
ORDER-017422,2025-11-11T13:36:05,CUST-03315,electronics,ZONE-118,2438.74,13,1,11,0,1,1,1.0,20,0.35,0.6,1,1.0,0.9416220870407944,149,0.2348993288590604,test
ORDER-017423,2025-11-11T14:00:04,CUST-02477,home,ZONE-102,1306.9,14,1,11,0,1,1,0.897128,17,0.23529411764705882,0.7058823529411765,1,0.0,1.0084164439968102,150,0.26,test
ORDER-017424,2025-11-11T14:25:02,CUST-01609,fashion,ZONE-007,1410.07,14,1,11,0,1,1,0.671388,8,0.5,0.5,0,0.0,1.1263068454689866,155,0.23225806451612904,test
ORDER-017425,2025-11-11T14:51:44,CUST-02440,beauty,ZONE-069,955.7,14,1,11,0,1,1,0.691096,7,0.2857142857142857,0.7142857142857143,0,0.0,0.3883865461818245,145,0.2,test
ORDER-017426,2025-11-11T15:18:26,CUST-01438,grocery,ZONE-110,856.77,15,1,11,0,1,1,0.545009,8,0.0,1.0,1,1.0,0.41987492258468817,133,0.3684210526315789,test
ORDER-017427,2025-11-11T15:45:08,CUST-03422,grocery,ZONE-023,337.44,15,1,11,0,1,1,0.567654,2,0.5,0.5,0,0.0,0.5181022570244127,158,0.2974683544303797,test
ORDER-017428,2025-11-11T16:10:45,CUST-02883,home,ZONE-012,1600.96,16,1,11,0,1,1,0.680481,4,0.0,1.0,1,1.0,0.8822393237282017,147,0.2585034013605442,test
ORDER-017429,2025-11-11T16:36:16,CUST-00427,electronics,ZONE-006,2332.75,16,1,11,0,1,1,0.584674,0,0.0,0.0,0,0.0,1.0,151,0.17880794701986755,test
ORDER-017430,2025-11-11T17:03:10,CUST-00237,electronics,ZONE-042,4338.98,17,1,11,0,1,0,0.483121,5,0.0,1.0,1,1.0,2.0887453702232786,149,0.2080536912751678,test
ORDER-017431,2025-11-11T17:30:53,CUST-00144,fashion,ZONE-044,2133.44,17,1,11,0,1,1,0.853325,10,0.3,0.7,1,1.0,1.0249457726703866,147,0.272108843537415,test
ORDER-017432,2025-11-11T17:54:04,CUST-00113,fashion,ZONE-076,1759.04,17,1,11,0,1,1,0.426609,5,0.2,0.8,0,0.0,1.1768168997500574,137,0.26277372262773724,test
ORDER-017433,2025-11-11T18:18:15,CUST-02028,fashion,ZONE-071,1483.45,18,1,11,0,1,0,0.376449,5,0.4,0.6,1,1.0,1.1924973432176889,158,0.26582278481012656,test
ORDER-017434,2025-11-11T18:48:15,CUST-00726,home,ZONE-070,952.67,18,1,11,0,1,1,0.661458,6,0.3333333333333333,0.6666666666666666,0,0.0,0.41984363890635373,147,0.23129251700680273,test
ORDER-017435,2025-11-11T19:14:04,CUST-02669,fashion,ZONE-106,1213.56,19,1,11,0,1,1,0.938926,27,0.25925925925925924,0.7037037037037037,4,0.75,0.7464430975338716,157,0.2802547770700637,test
ORDER-017436,2025-11-11T19:38:56,CUST-01959,beauty,ZONE-027,1235.52,19,1,11,0,1,1,0.689207,18,0.05555555555555555,0.8888888888888888,2,0.5,0.6586030875277301,138,0.35507246376811596,test
ORDER-017437,2025-11-11T20:02:06,CUST-00387,beauty,ZONE-115,1717.98,20,1,11,0,1,1,0.863766,6,0.16666666666666666,0.8333333333333334,1,1.0,0.41967546836417086,143,0.2867132867132867,test
ORDER-017438,2025-11-11T20:32:27,CUST-00024,electronics,ZONE-111,2502.21,20,1,11,0,1,1,0.830953,12,0.0,1.0,3,1.0,2.685896203081938,138,0.37681159420289856,test
ORDER-017439,2025-11-11T20:54:54,CUST-00156,grocery,ZONE-040,445.13,20,1,11,0,1,1,0.78491,5,0.4,0.6,0,0.0,0.7241159418403766,172,0.19767441860465115,test
ORDER-017440,2025-11-11T21:24:49,CUST-02152,beauty,ZONE-016,1866.7,21,1,11,0,1,1,0.473769,8,0.125,0.875,0,0.0,0.463386404609785,166,0.2710843373493976,test
ORDER-017441,2025-11-11T21:46:52,CUST-02346,fashion,ZONE-005,918.37,21,1,11,0,1,1,0.661829,9,0.2222222222222222,0.5555555555555556,2,1.0,0.658105400946551,108,0.17592592592592593,test
ORDER-017442,2025-11-11T22:12:00,CUST-01445,beauty,ZONE-008,822.14,22,1,11,0,1,1,0.474169,2,0.5,0.5,0,0.0,0.42481817829507434,160,0.21875,test
ORDER-017443,2025-11-11T22:39:42,CUST-00324,beauty,ZONE-113,844.39,22,1,11,0,1,0,0.598962,2,0.0,1.0,0,0.0,0.44696703023309364,132,0.29545454545454547,test
ORDER-017444,2025-11-11T23:06:27,CUST-03711,electronics,ZONE-006,2297.57,23,1,11,0,1,0,0.397146,7,0.0,0.8571428571428571,0,0.0,1.0238367003956446,152,0.17763157894736842,test
ORDER-017445,2025-11-11T23:34:22,CUST-01630,home,ZONE-082,825.66,23,1,11,0,1,1,0.961013,6,0.3333333333333333,0.6666666666666666,0,0.0,1.6675059241706158,137,0.29927007299270075,test
ORDER-017446,2025-11-11T23:56:12,CUST-01742,fashion,ZONE-117,482.62,23,1,11,0,1,1,0.767845,19,0.2631578947368421,0.631578947368421,1,0.0,0.44297769309846413,146,0.410958904109589,test
ORDER-017447,2025-11-12T00:23:13,CUST-01553,fashion,ZONE-037,654.71,0,2,11,0,1,0,0.865759,1,0.0,1.0,0,0.0,1.4060734918282758,169,0.2781065088757396,test
ORDER-017448,2025-11-12T00:51:17,CUST-00252,grocery,ZONE-025,688.54,0,2,11,0,1,1,0.854877,2,0.5,0.5,0,0.0,0.2623449263876611,111,0.21621621621621623,test
ORDER-017449,2025-11-12T01:16:34,CUST-02828,grocery,ZONE-109,2779.5,1,2,11,0,1,0,0.506176,4,0.0,0.75,0,0.0,0.7721058530873817,152,0.3223684210526316,test
ORDER-017450,2025-11-12T01:44:15,CUST-02639,beauty,ZONE-000,1104.97,1,2,11,0,1,1,1.0,11,0.18181818181818182,0.6363636363636364,1,0.0,0.7993264562867367,148,0.22972972972972974,test
ORDER-017451,2025-11-12T02:08:23,CUST-00665,fashion,ZONE-110,530.15,2,2,11,0,1,0,0.785947,6,0.3333333333333333,0.5,1,0.0,0.8341462647114357,134,0.3656716417910448,test
ORDER-017452,2025-11-12T02:35:06,CUST-01105,fashion,ZONE-104,1419.98,2,2,11,0,1,0,0.555058,3,0.0,1.0,0,0.0,0.7487713648923231,132,0.3560606060606061,test
ORDER-017453,2025-11-12T02:59:10,CUST-02197,home,ZONE-046,1022.72,2,2,11,0,1,1,0.33566,6,0.3333333333333333,0.6666666666666666,0,0.0,1.28643216080402,145,0.3103448275862069,test
ORDER-017454,2025-11-12T03:25:58,CUST-01532,fashion,ZONE-000,1568.97,3,2,11,0,1,1,0.425775,1,0.0,1.0,0,0.0,0.7568961358483284,149,0.22818791946308725,test
ORDER-017455,2025-11-12T03:52:18,CUST-03992,home,ZONE-001,1247.73,3,2,11,0,1,1,0.855224,9,0.6666666666666666,0.3333333333333333,1,1.0,0.8795633501759587,161,0.21739130434782608,test
ORDER-017456,2025-11-12T04:19:00,CUST-02026,fashion,ZONE-098,1108.17,4,2,11,0,1,0,0.470717,0,0.0,0.0,0,0.0,1.0,144,0.3333333333333333,test
ORDER-017457,2025-11-12T04:46:13,CUST-03507,grocery,ZONE-020,1445.52,4,2,11,0,1,0,0.65576,4,0.0,0.75,0,0.0,0.8690348616131479,169,0.28402366863905326,test
ORDER-017458,2025-11-12T05:09:39,CUST-00831,fashion,ZONE-007,910.33,5,2,11,0,1,1,0.275756,5,0.4,0.4,0,0.0,1.1150183850097866,156,0.23076923076923078,test
ORDER-017459,2025-11-12T05:37:29,CUST-02235,electronics,ZONE-109,2282.14,5,2,11,0,1,0,0.701402,2,0.0,1.0,0,0.0,2.9820980556136316,153,0.3202614379084967,test
ORDER-017460,2025-11-12T06:01:01,CUST-01322,fashion,ZONE-013,7256.62,6,2,11,0,1,1,0.855094,11,0.18181818181818182,0.7272727272727273,2,0.5,1.1810478551614791,151,0.18543046357615894,test
ORDER-017461,2025-11-12T06:27:57,CUST-03710,electronics,ZONE-003,1823.76,6,2,11,0,1,0,0.537424,16,0.1875,0.8125,1,1.0,2.209041729311355,149,0.2684563758389262,test
ORDER-017462,2025-11-12T06:52:24,CUST-02215,electronics,ZONE-027,2540.02,6,2,11,0,1,1,0.785031,12,0.5833333333333334,0.4166666666666667,0,0.0,2.902891058632605,139,0.35251798561151076,test
ORDER-017463,2025-11-12T07:19:20,CUST-02595,home,ZONE-101,1545.45,7,2,11,0,1,1,0.780431,9,0.0,1.0,0,0.0,0.7240887623743821,144,0.3125,test
ORDER-017464,2025-11-12T07:47:57,CUST-00312,grocery,ZONE-119,713.42,7,2,11,0,1,0,0.838654,6,0.0,0.6666666666666666,0,0.0,0.6684270605118466,154,0.14935064935064934,test
ORDER-017465,2025-11-12T08:12:34,CUST-01981,beauty,ZONE-037,879.0,8,2,11,0,1,1,0.747727,2,0.5,0.5,1,1.0,0.2815805027124948,170,0.27647058823529413,test
ORDER-017466,2025-11-12T08:40:32,CUST-02325,beauty,ZONE-088,863.37,8,2,11,0,1,1,0.654081,13,0.07692307692307693,0.9230769230769231,0,0.0,0.4329694204384005,155,0.2645161290322581,test
ORDER-017467,2025-11-12T09:03:07,CUST-01198,grocery,ZONE-022,725.38,9,2,11,0,1,1,0.898843,2,0.0,0.5,0,0.0,1.3854102008269908,152,0.3618421052631579,test
ORDER-017468,2025-11-12T09:30:09,CUST-02912,fashion,ZONE-051,1066.76,9,2,11,0,1,0,0.442092,13,0.38461538461538464,0.46153846153846156,1,0.0,0.7143803515886187,133,0.2706766917293233,test
ORDER-017469,2025-11-12T09:54:46,CUST-01888,beauty,ZONE-109,4228.55,9,2,11,0,1,1,0.568185,18,0.1111111111111111,0.8888888888888888,1,1.0,0.8690944342440603,154,0.3181818181818182,test
ORDER-017470,2025-11-12T10:21:26,CUST-02257,fashion,ZONE-116,2371.05,10,2,11,0,1,1,0.681933,1,0.0,1.0,0,0.0,0.799445019505238,148,0.36486486486486486,test
ORDER-017471,2025-11-12T10:46:13,CUST-01473,home,ZONE-085,1063.56,10,2,11,0,1,1,0.424287,4,0.0,1.0,0,0.0,1.2900510351059669,147,0.22448979591836735,test
ORDER-017472,2025-11-12T11:13:03,CUST-02676,beauty,ZONE-095,1113.57,11,2,11,0,1,0,0.471942,6,0.16666666666666666,0.8333333333333334,1,1.0,0.6396151636990235,157,0.29936305732484075,test
ORDER-017473,2025-11-12T11:38:03,CUST-00439,home,ZONE-004,649.23,11,2,11,0,1,0,0.733538,2,0.5,0.0,0,0.0,1.2647296599686364,138,0.2391304347826087,test
ORDER-017474,2025-11-12T12:07:21,CUST-02060,fashion,ZONE-028,1748.2,12,2,11,0,1,0,0.701386,4,0.0,0.75,1,1.0,1.087263432199964,125,0.264,test
ORDER-017475,2025-11-12T12:34:51,CUST-03563,fashion,ZONE-100,3697.35,12,2,11,0,1,0,0.654202,5,0.2,0.8,1,1.0,1.2530102271471824,133,0.21052631578947367,test
ORDER-017476,2025-11-12T12:56:13,CUST-00971,grocery,ZONE-096,361.37,12,2,11,0,1,0,0.771074,8,0.0,0.875,3,0.6666666666666666,0.312031568403965,143,0.2727272727272727,test
ORDER-017477,2025-11-12T13:23:48,CUST-03443,grocery,ZONE-104,910.94,13,2,11,0,1,1,0.940677,2,1.0,0.0,0,0.0,0.44891029826657963,133,0.3533834586466165,test
ORDER-017478,2025-11-12T13:52:26,CUST-03520,beauty,ZONE-055,752.71,13,2,11,0,1,0,0.329496,15,0.3333333333333333,0.6,1,1.0,0.5824438121100068,146,0.363013698630137,test
ORDER-017479,2025-11-12T14:14:11,CUST-00953,electronics,ZONE-008,429.97,14,2,11,0,1,1,0.692307,7,0.42857142857142855,0.5714285714285714,0,0.0,1.0530774048402956,161,0.21739130434782608,test
ORDER-017480,2025-11-12T14:43:33,CUST-00333,fashion,ZONE-066,1073.56,14,2,11,0,1,1,0.47758,8,0.0,1.0,0,0.0,1.0166432288337428,151,0.31788079470198677,test
ORDER-017481,2025-11-12T15:08:54,CUST-03009,fashion,ZONE-032,3221.53,15,2,11,0,1,1,0.7202,3,0.0,1.0,0,0.0,0.33257478518508327,138,0.2318840579710145,test
ORDER-017482,2025-11-12T15:36:08,CUST-03816,electronics,ZONE-047,2378.37,15,2,11,0,1,1,0.662676,3,0.3333333333333333,0.3333333333333333,0,0.0,1.6038640501719603,170,0.3,test
ORDER-017483,2025-11-12T16:00:21,CUST-01056,electronics,ZONE-119,3420.69,16,2,11,0,1,1,0.402316,3,0.0,1.0,0,0.0,0.5692626872543608,155,0.14838709677419354,test
ORDER-017484,2025-11-12T16:24:24,CUST-03631,fashion,ZONE-112,686.63,16,2,11,0,1,0,0.532075,1,0.0,1.0,0,0.0,1.2449097996555163,127,0.2204724409448819,test
ORDER-017485,2025-11-12T16:52:52,CUST-00848,home,ZONE-057,1993.08,16,2,11,0,1,1,0.736245,0,0.0,0.0,0,0.0,1.0,151,0.23841059602649006,test
ORDER-017486,2025-11-12T17:20:50,CUST-01469,fashion,ZONE-093,1502.27,17,2,11,0,1,0,0.648025,10,0.3,0.7,0,0.0,0.5952648888536672,130,0.2692307692307692,test
ORDER-017487,2025-11-12T17:44:42,CUST-03523,fashion,ZONE-029,1089.58,17,2,11,0,1,1,0.679132,2,0.0,0.5,0,0.0,0.6547150140757899,155,0.4064516129032258,test
ORDER-017488,2025-11-12T18:08:15,CUST-01247,electronics,ZONE-064,8086.63,18,2,11,0,1,0,0.532007,2,0.0,1.0,0,0.0,2.210709047591059,154,0.2012987012987013,test
ORDER-017489,2025-11-12T18:34:30,CUST-02982,beauty,ZONE-008,663.03,18,2,11,0,1,1,0.947577,5,0.2,0.6,0,0.0,0.5922872150360894,162,0.21604938271604937,test
ORDER-017490,2025-11-12T19:02:26,CUST-00591,fashion,ZONE-069,1000.63,19,2,11,0,1,1,0.700899,8,0.375,0.625,0,0.0,0.9308499937788601,146,0.19863013698630136,test
ORDER-017491,2025-11-12T19:29:44,CUST-01540,home,ZONE-001,1829.16,19,2,11,0,1,1,0.366946,6,0.0,1.0,1,1.0,0.787463111075395,162,0.21604938271604937,test
ORDER-017492,2025-11-12T19:53:03,CUST-03741,fashion,ZONE-073,849.65,19,2,11,0,1,0,0.738467,9,0.1111111111111111,0.8888888888888888,2,1.0,0.5366432715459798,171,0.21052631578947367,test
ORDER-017493,2025-11-12T20:19:52,CUST-00935,fashion,ZONE-033,950.78,20,2,11,0,1,1,0.850254,12,0.25,0.75,1,1.0,0.5433318348407152,141,0.2553191489361702,test
ORDER-017494,2025-11-12T20:48:49,CUST-02787,beauty,ZONE-016,284.58,20,2,11,0,1,1,0.502591,5,0.0,1.0,0,0.0,0.45346769413159455,167,0.2694610778443114,test
ORDER-017495,2025-11-12T21:14:58,CUST-03656,fashion,ZONE-069,2487.5,21,2,11,0,1,0,0.860134,20,0.2,0.75,1,1.0,1.3596403006677134,147,0.19727891156462585,test
ORDER-017496,2025-11-12T21:40:27,CUST-03105,home,ZONE-035,2142.85,21,2,11,0,1,1,0.472186,11,0.2727272727272727,0.7272727272727273,1,1.0,1.221679342310806,148,0.22972972972972974,test
ORDER-017497,2025-11-12T22:04:57,CUST-03760,fashion,ZONE-064,2973.88,22,2,11,0,1,1,0.352322,7,0.0,1.0,0,0.0,1.5502257517051456,155,0.2,test
ORDER-017498,2025-11-12T22:32:28,CUST-03746,home,ZONE-117,534.9,22,2,11,0,1,1,0.885278,39,0.20512820512820512,0.6410256410256411,5,0.6,0.6669723195504985,147,0.41496598639455784,test
ORDER-017499,2025-11-12T22:56:27,CUST-00477,fashion,ZONE-030,1224.05,22,2,11,0,1,1,0.034854,38,0.42105263157894735,0.5263157894736842,7,0.8571428571428571,0.8032041896425224,132,0.24242424242424243,test
ORDER-017500,2025-11-12T23:24:57,CUST-02399,fashion,ZONE-113,1980.52,23,2,11,0,1,1,0.385174,11,0.45454545454545453,0.45454545454545453,1,0.0,1.2016379463453435,133,0.2932330827067669,test
ORDER-017501,2025-11-12T23:47:48,CUST-01728,home,ZONE-009,715.38,23,2,11,0,1,1,0.608616,8,0.0,0.625,2,0.0,0.6502013758314918,145,0.4413793103448276,test
ORDER-017502,2025-11-13T00:16:34,CUST-02705,grocery,ZONE-060,349.33,0,3,11,0,1,1,0.839777,2,0.0,1.0,0,0.0,0.45168672985169184,146,0.273972602739726,test
ORDER-017503,2025-11-13T00:40:41,CUST-02935,fashion,ZONE-025,1715.35,0,3,11,0,1,1,0.817955,17,0.29411764705882354,0.5882352941176471,2,0.5,1.225085797323804,112,0.21428571428571427,test
ORDER-017504,2025-11-13T01:08:39,CUST-01010,home,ZONE-075,6360.23,1,3,11,0,1,0,0.544555,12,0.6666666666666666,0.08333333333333333,2,0.0,1.5375201172759885,153,0.3137254901960784,test
ORDER-017505,2025-11-13T01:32:21,CUST-03170,electronics,ZONE-068,1621.66,1,3,11,0,1,0,0.398721,10,0.0,0.9,1,1.0,1.7382458900945301,138,0.21739130434782608,test
ORDER-017506,2025-11-13T02:00:25,CUST-01647,beauty,ZONE-108,908.09,2,3,11,0,1,0,0.633934,8,0.0,1.0,0,0.0,0.6398723200735639,127,0.3228346456692913,test
ORDER-017507,2025-11-13T02:24:37,CUST-02606,grocery,ZONE-002,1016.2,2,3,11,0,1,1,0.203087,11,0.36363636363636365,0.6363636363636364,1,1.0,0.44580645135560143,158,0.27848101265822783,test
ORDER-017508,2025-11-13T02:52:04,CUST-01733,electronics,ZONE-065,3022.66,2,3,11,0,1,1,0.8508,2,0.0,1.0,0,0.0,0.8541651948580423,149,0.28187919463087246,test
ORDER-017509,2025-11-13T03:18:51,CUST-01422,grocery,ZONE-016,1164.64,3,3,11,0,1,1,1.0,12,0.08333333333333333,0.9166666666666666,1,1.0,0.7675744016643609,168,0.26785714285714285,test
ORDER-017510,2025-11-13T03:40:23,CUST-02751,grocery,ZONE-060,1759.84,3,3,11,0,1,1,0.660992,4,0.75,0.0,0,0.0,0.22920932849562164,147,0.272108843537415,test
ORDER-017511,2025-11-13T04:08:01,CUST-02177,grocery,ZONE-092,1196.99,4,3,11,0,1,0,0.772461,13,0.15384615384615385,0.8461538461538461,2,1.0,0.5613787933339635,153,0.24836601307189543,test
ORDER-017512,2025-11-13T04:32:01,CUST-03379,fashion,ZONE-040,1624.7,4,3,11,0,1,1,0.492878,9,0.1111111111111111,0.8888888888888888,0,0.0,0.5602939739554095,173,0.19653179190751446,test
ORDER-017513,2025-11-13T04:59:24,CUST-03110,beauty,ZONE-002,2428.67,4,3,11,0,1,1,0.764219,12,0.25,0.75,2,1.0,0.6099638028085003,159,0.27672955974842767,test
ORDER-017514,2025-11-13T05:24:14,CUST-03442,electronics,ZONE-103,1512.73,5,3,11,0,1,1,0.700939,6,0.5,0.5,0,0.0,1.6907615559719982,160,0.44375,test
ORDER-017515,2025-11-13T05:52:07,CUST-03015,fashion,ZONE-066,1090.13,5,3,11,0,1,0,0.478819,5,0.6,0.2,0,0.0,0.6685445007426706,152,0.3157894736842105,test
ORDER-017516,2025-11-13T06:17:43,CUST-03648,electronics,ZONE-002,1550.86,6,3,11,0,1,0,0.735961,4,0.25,0.5,1,0.0,1.2866950688829797,160,0.275,test
ORDER-017517,2025-11-13T06:42:15,CUST-00635,home,ZONE-099,537.04,6,3,11,0,1,1,0.824042,7,0.14285714285714285,0.7142857142857143,1,0.0,0.7539398898555607,131,0.19083969465648856,test
ORDER-017518,2025-11-13T07:09:54,CUST-02539,home,ZONE-092,2043.54,7,3,11,0,1,0,0.419073,3,0.3333333333333333,0.6666666666666666,1,1.0,0.9601432081827878,154,0.24675324675324675,test
ORDER-017519,2025-11-13T07:36:16,CUST-00342,electronics,ZONE-076,2295.67,7,3,11,0,1,1,0.718596,1,0.0,1.0,0,0.0,1.1338657736684052,138,0.2608695652173913,test
ORDER-017520,2025-11-13T08:00:06,CUST-02035,fashion,ZONE-094,563.58,8,3,11,0,1,1,0.404392,4,0.0,1.0,0,0.0,1.461424265015721,158,0.25316455696202533,test
ORDER-017521,2025-11-13T08:30:36,CUST-03417,electronics,ZONE-083,929.27,8,3,11,0,1,0,0.518952,8,0.0,0.75,1,1.0,1.9697574288250337,127,0.30708661417322836,test
ORDER-017522,2025-11-13T08:53:33,CUST-02875,beauty,ZONE-115,603.21,8,3,11,0,1,0,0.803633,13,0.23076923076923078,0.6153846153846154,1,0.0,0.7947197254768027,144,0.2847222222222222,test
ORDER-017523,2025-11-13T09:19:00,CUST-02339,grocery,ZONE-015,761.77,9,3,11,0,1,1,0.859201,20,0.45,0.4,2,0.5,0.636616855717618,157,0.33121019108280253,test
ORDER-017524,2025-11-13T09:44:16,CUST-02751,fashion,ZONE-099,5091.41,9,3,11,0,1,0,0.516704,5,0.6,0.0,0,0.0,0.7839854419267704,132,0.1893939393939394,test
ORDER-017525,2025-11-13T10:10:26,CUST-00702,fashion,ZONE-005,1851.77,10,3,11,0,1,0,0.874837,14,0.42857142857142855,0.5,1,0.0,1.0421707888204375,109,0.1743119266055046,test
ORDER-017526,2025-11-13T10:39:27,CUST-03700,fashion,ZONE-028,2074.92,10,3,11,0,1,1,0.658078,2,0.0,1.0,0,0.0,1.5154748731882075,126,0.2619047619047619,test
ORDER-017527,2025-11-13T11:02:04,CUST-00871,home,ZONE-065,1993.02,11,3,11,0,1,1,0.787429,11,0.2727272727272727,0.6363636363636364,0,0.0,0.6308475394660625,150,0.28,test
ORDER-017528,2025-11-13T11:28:27,CUST-00677,fashion,ZONE-048,868.78,11,3,11,0,1,1,0.389627,24,0.25,0.7083333333333334,4,0.75,0.6929709580416418,159,0.2641509433962264,test
ORDER-017529,2025-11-13T11:57:13,CUST-00563,beauty,ZONE-095,1836.62,11,3,11,0,1,1,0.406909,26,0.6923076923076923,0.19230769230769232,0,0.0,1.7843248694698197,158,0.2974683544303797,test
ORDER-017530,2025-11-13T12:21:43,CUST-03720,beauty,ZONE-108,1867.64,12,3,11,0,1,1,0.658486,8,0.75,0.125,0,0.0,0.5871701541854548,128,0.3203125,test
ORDER-017531,2025-11-13T12:49:49,CUST-01858,home,ZONE-094,1009.58,12,3,11,0,1,0,0.66054,1,0.0,1.0,0,0.0,1.094763551979527,159,0.25157232704402516,test
ORDER-017532,2025-11-13T13:15:29,CUST-02151,electronics,ZONE-085,2140.42,13,3,11,0,1,0,0.673893,5,0.2,0.6,0,0.0,3.209448922796411,148,0.22297297297297297,test
ORDER-017533,2025-11-13T13:41:21,CUST-01542,home,ZONE-007,1339.81,13,3,11,0,1,1,0.935754,5,0.2,0.8,0,0.0,0.52553686889369,157,0.22929936305732485,test
ORDER-017534,2025-11-13T14:04:20,CUST-00111,fashion,ZONE-013,2066.9,14,3,11,0,1,1,0.930404,2,0.5,0.5,0,0.0,1.350826743350108,152,0.19078947368421054,test
ORDER-017535,2025-11-13T14:33:12,CUST-00286,beauty,ZONE-001,897.25,14,3,11,0,1,1,0.797041,17,0.11764705882352941,0.8235294117647058,4,0.75,0.7904864368473723,163,0.2147239263803681,test
ORDER-017536,2025-11-13T15:00:30,CUST-00064,home,ZONE-038,3424.38,15,3,11,0,1,0,0.655244,3,0.6666666666666666,0.3333333333333333,0,0.0,1.2049996305171704,120,0.275,test
ORDER-017537,2025-11-13T15:26:05,CUST-02170,fashion,ZONE-013,1832.52,15,3,11,0,1,0,0.97919,17,0.35294117647058826,0.5882352941176471,2,0.5,0.795797956761073,153,0.1895424836601307,test
ORDER-017538,2025-11-13T15:52:41,CUST-00783,electronics,ZONE-100,2116.25,15,3,11,0,1,1,0.25194,15,0.4666666666666667,0.4666666666666667,2,1.0,2.0494727137262294,134,0.208955223880597,test
ORDER-017539,2025-11-13T16:18:16,CUST-01619,electronics,ZONE-117,6397.8,16,3,11,0,1,1,0.401501,14,0.07142857142857142,0.7857142857142857,0,0.0,2.2845736465941897,148,0.41216216216216217,test
ORDER-017540,2025-11-13T16:44:35,CUST-01856,grocery,ZONE-006,377.74,16,3,11,0,1,1,0.55657,7,0.0,1.0,0,0.0,0.4300178890876565,153,0.17647058823529413,test
ORDER-017541,2025-11-13T17:07:40,CUST-02149,fashion,ZONE-019,1152.74,17,3,11,0,1,0,0.714514,1,0.0,1.0,0,0.0,1.364480007575578,159,0.2641509433962264,test
ORDER-017542,2025-11-13T17:33:16,CUST-03551,fashion,ZONE-085,650.31,17,3,11,0,1,1,0.167487,5,0.2,0.6,1,1.0,1.3396465842936423,149,0.2214765100671141,test
ORDER-017543,2025-11-13T18:00:53,CUST-00187,fashion,ZONE-009,2202.83,18,3,11,0,1,0,1.0,10,0.3,0.6,1,1.0,1.1476366394730988,146,0.4383561643835616,test
ORDER-017544,2025-11-13T18:24:56,CUST-02016,fashion,ZONE-117,1301.82,18,3,11,0,1,1,0.643867,11,0.36363636363636365,0.5454545454545454,1,1.0,1.015291027236278,149,0.40939597315436244,test
ORDER-017545,2025-11-13T18:53:17,CUST-00532,home,ZONE-063,4882.59,18,3,11,0,1,1,0.802581,2,0.0,0.5,0,0.0,0.6708609876622935,134,0.20149253731343283,test
ORDER-017546,2025-11-13T19:20:57,CUST-03683,fashion,ZONE-106,697.87,19,3,11,0,1,1,0.283048,15,0.4,0.6,1,1.0,0.7251411067423669,158,0.2848101265822785,test
ORDER-017547,2025-11-13T19:43:42,CUST-03651,fashion,ZONE-113,2515.17,19,3,11,0,1,1,0.620842,1,0.0,0.0,1,0.0,0.9251438197949006,134,0.291044776119403,test
ORDER-017548,2025-11-13T20:09:42,CUST-00563,grocery,ZONE-113,535.73,20,3,11,0,1,0,0.429547,27,0.6666666666666666,0.2222222222222222,0,0.0,0.5057833189911546,135,0.28888888888888886,test
ORDER-017549,2025-11-13T20:37:10,CUST-00484,fashion,ZONE-040,691.12,20,3,11,0,1,1,0.758016,33,0.2727272727272727,0.7272727272727273,3,1.0,0.868895159787917,174,0.19540229885057472,test
ORDER-017550,2025-11-13T21:03:02,CUST-00467,electronics,ZONE-081,3284.5,21,3,11,0,1,1,0.714611,4,0.0,1.0,0,0.0,3.0485923058895055,142,0.2605633802816901,test
ORDER-017551,2025-11-13T21:29:17,CUST-00411,electronics,ZONE-040,2848.11,21,3,11,0,1,1,0.718413,15,0.6666666666666666,0.26666666666666666,1,0.0,1.7003506439749732,175,0.19428571428571428,test
ORDER-017552,2025-11-13T21:54:00,CUST-00642,beauty,ZONE-106,905.42,21,3,11,0,1,1,0.603505,2,0.5,0.5,0,0.0,0.3613787488125933,159,0.2830188679245283,test
ORDER-017553,2025-11-13T22:18:00,CUST-00628,grocery,ZONE-113,573.64,22,3,11,0,1,1,0.150468,8,0.5,0.5,1,1.0,0.46889189509520635,136,0.2867647058823529,test
ORDER-017554,2025-11-13T22:45:11,CUST-00662,beauty,ZONE-058,966.57,22,3,11,0,1,1,1.0,7,0.14285714285714285,0.2857142857142857,2,0.0,0.5158852637758954,150,0.24,test
ORDER-017555,2025-11-13T23:10:25,CUST-00598,home,ZONE-080,1206.18,23,3,11,0,1,1,0.5771,7,0.2857142857142857,0.7142857142857143,2,1.0,0.8382836514404175,121,0.19834710743801653,test
ORDER-017556,2025-11-13T23:36:49,CUST-01537,home,ZONE-089,234.7,23,3,11,0,1,0,0.453382,7,0.8571428571428571,0.14285714285714285,0,0.0,0.7953659729181494,162,0.2716049382716049,test
ORDER-017557,2025-11-14T00:05:40,CUST-01051,electronics,ZONE-006,2024.18,0,4,11,0,1,0,0.772186,15,0.3333333333333333,0.5333333333333333,2,0.5,2.154873050513653,154,0.17532467532467533,test
